ID;Short Name;Long Name;Route Type;Color;Route URL;Shape;geo_point_2d
293193602:602;602;602;Bus;E2001A;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.581846, 48.911748], [2.584403, 48.910422], [2.586555, 48.907002], [2.588136, 48.904114], [2.585494, 48.904677], [2.581145, 48.904749], [2.575675, 48.906953], [2.571202, 48.906701], [2.567516, 48.905603], [2.57144, 48.902162], [2.569984, 48.901626], [2.563278, 48.899877], [2.561202, 48.901921], [2.556702, 48.900422], [2.552109, 48.89855], [2.547121, 48.898864], [2.538834, 48.899193], [2.535505, 48.89821], [2.529749, 48.897267], [2.525751, 48.896186], [2.516996, 48.898787], [2.513273, 48.894237], [2.511907, 48.889493]], [[2.511976, 48.889682], [2.513807, 48.895206], [2.517173, 48.898859], [2.525819, 48.896132], [2.530947, 48.896896], [2.536705, 48.89854], [2.540212, 48.899334], [2.547979, 48.898728], [2.552299, 48.898477], [2.55694, 48.90037], [2.561124, 48.901887], [2.564435, 48.899309], [2.567342, 48.900265], [2.570835, 48.90086], [2.568063, 48.902798], [2.567721, 48.905728], [2.571516, 48.906718], [2.576928, 48.906636], [2.581661, 48.90437], [2.585371, 48.904686], [2.588122, 48.904006], [2.58631, 48.907281], [2.584417, 48.910431], [2.581479, 48.911992]], [[2.511976, 48.889682], [2.513807, 48.895206], [2.517173, 48.898859], [2.525819, 48.896132], [2.530947, 48.896896], [2.536705, 48.89854], [2.540212, 48.899334], [2.547979, 48.898728], [2.552299, 48.898477], [2.55694, 48.90037], [2.561124, 48.901887], [2.564435, 48.899309], [2.567342, 48.900265], [2.570835, 48.90086]], [[2.584403, 48.910422], [2.586555, 48.907002], [2.588136, 48.904114], [2.585494, 48.904677], [2.581145, 48.904749], [2.575675, 48.906953], [2.571202, 48.906701], [2.567516, 48.905603], [2.569984, 48.901626], [2.563278, 48.899877], [2.561202, 48.901921], [2.556702, 48.900422], [2.552109, 48.89855], [2.547121, 48.898864], [2.538834, 48.899193], [2.535505, 48.89821], [2.529749, 48.897267], [2.525751, 48.896186], [2.516996, 48.898787], [2.513273, 48.894237], [2.511907, 48.889493]], [[2.57144, 48.902162], [2.569984, 48.901626], [2.563278, 48.899877], [2.561202, 48.901921], [2.556702, 48.900422], [2.552109, 48.89855], [2.547121, 48.898864], [2.538834, 48.899193], [2.535505, 48.89821], [2.529749, 48.897267], [2.525751, 48.896186], [2.516996, 48.898787], [2.513273, 48.894237], [2.511907, 48.889493]], [[2.569984, 48.901626], [2.563278, 48.899877], [2.561202, 48.901921], [2.556702, 48.900422], [2.552109, 48.89855], [2.547121, 48.898864], [2.538834, 48.899193], [2.535505, 48.89821], [2.529749, 48.897267], [2.525751, 48.896186], [2.516996, 48.898787], [2.513273, 48.894237], [2.511907, 48.889493]]]}";48.8998611147,2.54764742407
230410449:449;449;449;Bus;E9386A;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.121699, 48.769028], [2.091501, 48.774506], [2.059921, 48.765044], [2.057877, 48.765911], [2.055274, 48.766992], [2.05233, 48.768234], [2.047915, 48.770057], [2.044753, 48.771389], [2.039944, 48.772842], [2.035683, 48.77364], [2.033695, 48.76942], [2.032594, 48.767098], [2.020702, 48.766222], [2.018104, 48.766413], [2.000157, 48.772664], [1.999437, 48.774603], [1.994432, 48.776755], [1.990138, 48.776275], [1.988444, 48.773331], [1.983819, 48.773605], [1.98058, 48.773991], [1.973683, 48.772361], [1.96929, 48.770586], [1.964111, 48.768512], [1.960804, 48.767], [1.954431, 48.766441], [1.947255, 48.769626], [1.944801, 48.77058], [1.941594, 48.770272], [1.939667, 48.773331], [1.93982, 48.774653], [1.949355, 48.77792], [1.957855, 48.777929]], [[1.957826, 48.778163], [1.948142, 48.778338], [1.939466, 48.774705], [1.939785, 48.772073], [1.942438, 48.770194], [1.945388, 48.770249], [1.947693, 48.76925], [1.956406, 48.765944], [1.960981, 48.766956], [1.964899, 48.768586], [1.970471, 48.770922], [1.975216, 48.77295], [1.980471, 48.773946], [1.983561, 48.77356], [1.989502, 48.773712], [1.990451, 48.776195], [1.994474, 48.776656], [1.999219, 48.774639], [2.000062, 48.772637], [2.017821, 48.766026], [2.020907, 48.766034], [2.033297, 48.767783], [2.034331, 48.769952], [2.036758, 48.773634], [2.040231, 48.772654], [2.044917, 48.771218], [2.04782, 48.770021], [2.051799, 48.768341], [2.055806, 48.76667], [2.058559, 48.765526], [2.092536, 48.774193], [2.121528, 48.770843]]]}";48.7710877791,2.02143371962
100100581:V3;V3;V3;Bus;CDC83F;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.333922, 48.794866], [2.33082, 48.797014], [2.328466, 48.79793], [2.325351, 48.79642], [2.32999, 48.793023], [2.32776, 48.791711], [2.32157, 48.792672], [2.32119, 48.790371], [2.322741, 48.789499], [2.322061, 48.788043], [2.327394, 48.786003], [2.329815, 48.785878], [2.33399, 48.788224], [2.335867, 48.790156], [2.336479, 48.792807], [2.333826, 48.794875]], [[2.333922, 48.794866], [2.335799, 48.792879], [2.336711, 48.789859], [2.337173, 48.787037], [2.340954, 48.78621], [2.340247, 48.788763], [2.339472, 48.789428], [2.342206, 48.79296], [2.341173, 48.796951], [2.338125, 48.797993], [2.334098, 48.798497], [2.333813, 48.797095], [2.333826, 48.794875]]]}";48.7921228205,2.33247470096
019248005:S4;S4;S4;Bus;FFED00;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.195482, 48.911834], [2.187799, 48.909245], [2.184634, 48.909861], [2.178813, 48.90962], [2.174717, 48.90717], [2.17051, 48.90561], [2.168066, 48.904413]], [[2.168168, 48.904456], [2.170224, 48.90551], [2.175058, 48.907126], [2.178882, 48.909602], [2.182683, 48.91038], [2.18473, 48.909826], [2.187909, 48.909129], [2.195482, 48.911834]]]}";48.9087761808,2.18164329984
006006023:21;21;21;Bus;8C4B25;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.168388, 48.678131], [2.165203, 48.676815], [2.162913, 48.679679], [2.167505, 48.682634], [2.170532, 48.68244], [2.177369, 48.684058], [2.184059, 48.684723], [2.187902, 48.684342], [2.193695, 48.685796], [2.199376, 48.688571], [2.202851, 48.688521], [2.206379, 48.689487], [2.210926, 48.689537], [2.215768, 48.691771], [2.218226, 48.691396], [2.214375, 48.689487], [2.208866, 48.68816], [2.202729, 48.688575], [2.198832, 48.68858], [2.194874, 48.686562], [2.186436, 48.684475], [2.184086, 48.684777], [2.178288, 48.685363], [2.175773, 48.686618], [2.172745, 48.686803], [2.169924, 48.685945], [2.169592, 48.683616], [2.166717, 48.682767], [2.162723, 48.67957], [2.165936, 48.676699], [2.168524, 48.677916]]]}";48.6853081797,2.18729393383
055055009:DM9;DM9;DM9;Bus;CC19FF;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.307309, 48.636288], [2.30278, 48.634642], [2.299512, 48.634317], [2.284568, 48.633098], [2.283878, 48.631102], [2.277098, 48.630586], [2.270858, 48.631752], [2.266017, 48.631821], [2.263326, 48.62657]], [[2.263326, 48.62657], [2.268039, 48.630743], [2.272582, 48.630809], [2.27722, 48.630398], [2.284029, 48.629556], [2.288654, 48.628659], [2.289722, 48.632129], [2.299119, 48.634137], [2.302685, 48.634408], [2.305844, 48.635721]]]}";48.6318235097,2.28419281275
293193619:619;619;619;Bus;83C491;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.568224, 48.945072], [2.566758, 48.949937], [2.566971, 48.951842], [2.56889, 48.953734], [2.572734, 48.958903], [2.571438, 48.961844], [2.574107, 48.966638], [2.570612, 48.966132]], [[2.568224, 48.945072], [2.566758, 48.949937], [2.566971, 48.951842], [2.56889, 48.953734], [2.572734, 48.958903], [2.571438, 48.961844], [2.574107, 48.966638], [2.570612, 48.966132], [2.558637, 48.962138], [2.552491, 48.967541]], [[2.567486, 48.944903], [2.570777, 48.942587], [2.572263, 48.942233], [2.578149, 48.940685], [2.582858, 48.941107], [2.585318, 48.942081], [2.590166, 48.940318], [2.595502, 48.937836], [2.590984, 48.937387], [2.585061, 48.936797], [2.57997, 48.936251], [2.573979, 48.935598], [2.572444, 48.937012], [2.571241, 48.939476], [2.569372, 48.942536], [2.568224, 48.945072]], [[2.544041, 48.991137], [2.550102, 48.984009], [2.552023, 48.982999], [2.554113, 48.983274], [2.555689, 48.981402], [2.556398, 48.977932], [2.559663, 48.975365], [2.568972, 48.965893], [2.570577, 48.961738], [2.572897, 48.958624], [2.56889, 48.953707], [2.566646, 48.9523], [2.56654, 48.950063], [2.567186, 48.944966]], [[2.568224, 48.945072], [2.566758, 48.949937], [2.566971, 48.951842], [2.56889, 48.953734], [2.572734, 48.958903], [2.571438, 48.961844], [2.574107, 48.966638], [2.570612, 48.966132], [2.559378, 48.975769], [2.556302, 48.977986], [2.555771, 48.981528], [2.55391, 48.983679], [2.552932, 48.984921], [2.55028, 48.984242], [2.544041, 48.991137]], [[2.552491, 48.967541], [2.557693, 48.961673], [2.568972, 48.965893], [2.570577, 48.961738], [2.572897, 48.958624], [2.56889, 48.953707], [2.566646, 48.9523], [2.56654, 48.950063], [2.567186, 48.944966]], [[2.568224, 48.945072], [2.566758, 48.949937], [2.566971, 48.951842], [2.56889, 48.953734], [2.572734, 48.958903], [2.571438, 48.961844], [2.574107, 48.966638], [2.570612, 48.966132], [2.559378, 48.975769], [2.556302, 48.977986], [2.555771, 48.981528], [2.55391, 48.983679], [2.552932, 48.984921], [2.55028, 48.984242]], [[2.550102, 48.984009], [2.552023, 48.982999], [2.554113, 48.983274], [2.555689, 48.981402], [2.556398, 48.977932], [2.559663, 48.975365], [2.568972, 48.965893], [2.570577, 48.961738], [2.572897, 48.958624], [2.56889, 48.953707], [2.566646, 48.9523], [2.56654, 48.950063], [2.567186, 48.944966]], [[2.570624, 48.966132], [2.570577, 48.961738], [2.572897, 48.958624], [2.56889, 48.953707], [2.566646, 48.9523], [2.56654, 48.950063], [2.567186, 48.944966]], [[2.550102, 48.984009], [2.552023, 48.982999], [2.554113, 48.983274], [2.555689, 48.981402], [2.556398, 48.977932], [2.559663, 48.975365], [2.568972, 48.965893]], [[2.568972, 48.965893], [2.570577, 48.961738], [2.572897, 48.958624], [2.56889, 48.953707], [2.566646, 48.9523], [2.56654, 48.950063], [2.567186, 48.944966]], [[2.550102, 48.984009], [2.552023, 48.982999], [2.554113, 48.983274], [2.555689, 48.981402], [2.556398, 48.977932], [2.559663, 48.975365], [2.570624, 48.966132], [2.570577, 48.961738], [2.572897, 48.958624], [2.56889, 48.953707], [2.566646, 48.9523], [2.56654, 48.950063], [2.567186, 48.944966]], [[2.552491, 48.967541], [2.557693, 48.961673], [2.570624, 48.966132], [2.570577, 48.961738], [2.572897, 48.958624], [2.56889, 48.953707], [2.566646, 48.9523], [2.56654, 48.950063], [2.567186, 48.944966]]]}";48.9618350047,2.56644527113
052052031:31;31;31;Bus;F3A26C;;"{""type"": ""MultiLineString"", ""coordinates"": [[[1.982417, 48.980805], [1.978258, 48.978186], [1.975171, 48.974519], [1.973477, 48.974577], [1.970832, 48.97421], [1.969164, 48.974546], [1.968198, 48.974013], [1.965669, 48.974499], [1.965395, 48.974642], [1.966767, 48.975635], [1.969674, 48.977612], [1.973578, 48.978638], [1.97853, 48.978295], [1.982254, 48.980768]], [[1.982417, 48.980805], [1.975495, 48.980811], [1.974413, 48.979406], [1.974176, 48.978165], [1.969731, 48.97728], [1.966807, 48.975725], [1.965354, 48.974669], [1.968308, 48.973905], [1.969563, 48.974044], [1.971036, 48.974237], [1.973587, 48.974542], [1.975678, 48.974206], [1.97853, 48.978295], [1.982254, 48.980768]]]}";48.9771655112,1.97403742329
066066021:S6;S6;S6;Bus;F5B1CB;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.661345, 48.570874], [2.661842, 48.568068], [2.662736, 48.546356], [2.660368, 48.542263], [2.661055, 48.537424], [2.664248, 48.539178], [2.672865, 48.540278], [2.674795, 48.535238], [2.675637, 48.533537], [2.678429, 48.529981], [2.683233, 48.51754], [2.683676, 48.514765], [2.690376, 48.5108], [2.682614, 48.510058], [2.679577, 48.510293], [2.673748, 48.518246]], [[2.673748, 48.518246], [2.679303, 48.510345], [2.682785, 48.509856], [2.690543, 48.510751], [2.684027, 48.51477], [2.682918, 48.518856], [2.683647, 48.521359], [2.685747, 48.519799], [2.689337, 48.519823], [2.692616, 48.522418], [2.696858, 48.524433], [2.695022, 48.52591], [2.691284, 48.525535], [2.692104, 48.52906], [2.683771, 48.529791], [2.679491, 48.530865], [2.676106, 48.532753], [2.675041, 48.535516], [2.673441, 48.53926], [2.663102, 48.539477], [2.660641, 48.542505], [2.662843, 48.54614], [2.657058, 48.549911], [2.661842, 48.568068]], [[2.673748, 48.518246], [2.679303, 48.510345], [2.682785, 48.509856], [2.690543, 48.510751], [2.684027, 48.51477], [2.682918, 48.518856], [2.683647, 48.521359], [2.685747, 48.519799], [2.689337, 48.519823], [2.692616, 48.522418], [2.696858, 48.524433], [2.695022, 48.52591], [2.691284, 48.525535], [2.692104, 48.52906], [2.678429, 48.529981]]]}";48.5292331238,2.67782392528
400400405:405;405;405;Bus;0088C6;;"{""type"": ""MultiLineString"", ""coordinates"": [[[2.407943, 48.636576], [2.413832, 48.638487], [2.420314, 48.638123], [2.424179, 48.637869], [2.42658, 48.637705], [2.428816, 48.636787], [2.429421, 48.634063], [2.428834, 48.63151], [2.428394, 48.627888], [2.427996, 48.625317], [2.427788, 48.623061], [2.427337, 48.620805], [2.4306, 48.617962], [2.427085, 48.615907], [2.424968, 48.614641], [2.421969, 48.613178], [2.419635, 48.611498], [2.41875, 48.609342], [2.420495, 48.60659], [2.42213, 48.603838], [2.423306, 48.601994], [2.424899, 48.598083], [2.429454, 48.599041], [2.435243, 48.599765], [2.443557, 48.602661], [2.447859, 48.605336], [2.44732, 48.606774], [2.449236, 48.609056], [2.450541, 48.61079], [2.453049, 48.61085], [2.456594, 48.614092], [2.460242, 48.614519], [2.462331, 48.615057], [2.464314, 48.616412], [2.465902, 48.617165], [2.469816, 48.615426], [2.471899, 48.613689]], [[2.407943, 48.636576], [2.413832, 48.638487], [2.420314, 48.638123], [2.424179, 48.637869], [2.42658, 48.637705], [2.428816, 48.636787], [2.429421, 48.634063], [2.428834, 48.63151], [2.428394, 48.627888], [2.427996, 48.625317], [2.427788, 48.623061], [2.427337, 48.620805], [2.4306, 48.617962], [2.427085, 48.615907], [2.424968, 48.614641], [2.421969, 48.613178], [2.419635, 48.611498], [2.41875, 48.609342], [2.420495, 48.60659], [2.42213, 48.603838], [2.423306, 48.601994], [2.424899, 48.598083], [2.429454, 48.599041], [2.435243, 48.599765], [2.443557, 48.602661], [2.447859, 48.605336], [2.44732, 48.606774], [2.449236, 48.609056], [2.450541, 48.61079], [2.453049, 48.61085], [2.456594, 48.614092], [2.460242, 48.614519], [2.462331, 48.615057], [2.464314, 48.616412], [2.465902, 48.617165], [2.469816, 48.615426], [2.471479, 48.613743], [2.473029, 48.615584], [2.475708, 48.61363], [2.479991, 48.613068], [2.476977, 48.6114], [2.473596, 48.609246], [2.471858, 48.608116], [2.469293, 48.607103], [2.467957, 48.604021], [2.472598, 48.601067], [2.475375, 48.600417], [2.476506, 48.597728], [2.47699, 48.596253], [2.477595, 48.594526], [2.477863, 48.593258]], [[2.477863, 48.593258], [2.477663, 48.59458], [2.477112, 48.596172], [2.476601, 48.597763], [2.475605, 48.600156], [2.472992, 48.60113], [2.468336, 48.603679], [2.469102, 48.60677], [2.47084, 48.607667], [2.475523, 48.610152], [2.477356, 48.61139], [2.479651, 48.612646], [2.476077, 48.614745], [2.473002, 48.615656], [2.471845, 48.613806], [2.469776, 48.615696], [2.466051, 48.6173], [2.460225, 48.618789], [2.458889, 48.615447], [2.456581, 48.6142], [2.45328, 48.611227], [2.450216, 48.610862], [2.449046, 48.609083], [2.447495, 48.606415], [2.447615, 48.60539], [2.442566, 48.602131], [2.434091, 48.599712], [2.429468, 48.599086], [2.425224, 48.597939], [2.423401, 48.601967], [2.421928, 48.604386], [2.420265, 48.607156], [2.418453, 48.60989], [2.419933, 48.611453], [2.422159, 48.613312], [2.425714, 48.61491], [2.427166, 48.615871], [2.430722, 48.617935], [2.427474, 48.621273], [2.427911, 48.623394], [2.428403, 48.625407], [2.428461, 48.627987], [2.429038, 48.631834], [2.429612, 48.634359], [2.428505, 48.63712], [2.426593, 48.637669], [2.423854, 48.637923], [2.420057, 48.638079], [2.413642, 48.638362], [2.407468, 48.636684]], [[2.471845, 48.613806], [2.469776, 48.615696], [2.466051, 48.6173], [2.460225, 48.618789], [2.458889, 48.615447], [2.456581, 48.6142], [2.45328, 48.611227], [2.450216, 48.610862], [2.449046, 48.609083], [2.447495, 48.606415], [2.447615, 48.60539], [2.442566, 48.602131], [2.434091, 48.599712], [2.429468, 48.599086], [2.425224, 48.597939], [2.423401, 48.601967], [2.421928, 48.604386], [2.420265, 48.607156], [2.418453, 48.60989], [2.419933, 48.611453], [2.422159, 48.613312], [2.425714, 48.61491], [2.427166, 48.615871], [2.430722, 48.617935], [2.427474, 48.621273], [2.427911, 48.623394], [2.428403, 48.625407], [2.428461, 48.627987], [2.429038, 48.631834], [2.429612, 48.634359], [2.428505, 48.63712], [2.426593, 48.637669], [2.423854, 48.637923], [2.420057, 48.638079], [2.413642, 48.638362], [2.407468, 48.636684]]]}";48.6151018529,2.4402255828
228228005:05;05;05;Bus;109539;;"{""type"": ""MultiLineString"", ""coordinates"": [[[3.015844, 48.551601], [3.039376, 48.575574], [3.105555, 48.599472], [3.12552, 48.609418], [3.11657, 48.612857], [3.114903, 48.61828], [3.116545, 48.640168], [3.123107, 48.64354], [3.126556, 48.667051]], [[3.194806, 48.615976], [3.172448, 48.596448], [3.161599, 48.582338], [3.138088, 48.581259], [3.10891, 48.588096], [3.075755, 48.594079], [3.039376, 48.575574], [3.012527, 48.561032], [3.01571, 48.551701]], [[3.0074, 48.54986], [3.01571, 48.551701], [3.012451, 48.585485], [3.016624, 48.608321], [3.020103, 48.627674], [3.042718, 48.605292], [3.067994, 48.593372], [3.075581, 48.593253], [3.105555, 48.599472], [3.12552, 48.609418], [3.11657, 48.612857], [3.114903, 48.61828], [3.116545, 48.640168], [3.123107, 48.64354], [3.126556, 48.667051], [3.124432, 48.688172]], [[3.01602, 48.5516], [3.012451, 48.585485], [3.016624, 48.608321], [3.020103, 48.627674], [3.042718, 48.605292], [3.067994, 48.593372], [3.075581, 48.593253]], [[3.01602, 48.5516], [3.0074, 48.54986], [3.012451, 48.585485], [3.016624, 48.608321], [3.020103, 48.627674], [3.042718, 48.605292], [3.067994, 48.593372], [3.075581, 48.593253]], [[3.01571, 48.551701], [3.012527, 48.561032], [3.012451, 48.585485], [3.016624, 48.608321], [3.020282, 48.62787], [3.057422, 48.649198], [3.079296, 48.656192], [3.126556, 48.667051]], [[3.01571, 48.551701], [3.012527, 48.561032], [3.039376, 48.575574], [3.075581, 48.593253], [3.108897, 48.588105], [3.138372, 48.581203], [3.161394, 48.582214], [3.172489, 48.596493], [3.194739, 48.616057]], [[3.127262, 48.66799], [3.079376, 48.656128], [3.056889, 48.648932], [3.020103, 48.627674], [3.016327, 48.607388], [3.012451, 48.585485], [3.012527, 48.561032], [3.01571, 48.551701]], [[3.015844, 48.551601], [3.0074, 48.54986], [3.039376, 48.575574], [3.105555, 48.599472], [3.12552, 48.609418], [3.11657, 48.612857], [3.114903, 48.61828], [3.116545, 48.640168], [3.123107, 48.64354], [3.126556, 48.667051], [3.124432, 48.688172]], [[3.124393, 48.688271], [3.127262, 48.66799], [3.122553, 48.64367], [3.116666, 48.640113], [3.114984, 48.618297], [3.116607, 48.612578], [3.12552, 48.609427], [3.105351, 48.599437], [3.039376, 48.575574], [3.015844, 48.551601], [3.0074, 48.54986]], [[3.075755, 48.594079], [3.068183, 48.593326], [3.042704, 48.605247], [3.020103, 48.627674], [3.016327, 48.607388], [3.012451, 48.585485], [3.0074, 48.54986], [3.01602, 48.5516]]]}";48.6038556034,3.06870881638
005005067:67;67;67;Bus;1AC7FF;;"{""type"": ""MultiLineString"", ""coordinates"": [[[1.586779, 48.789594], [1.593636, 48.792502], [1.602112, 48.795557], [1.602173, 48.795678], [1.602066, 48.792715], [1.60813, 48.789796], [1.610398, 48.788668], [1.612711, 48.788255], [1.618187, 48.787811], [1.618427, 48.792224], [1.636729, 48.822973], [1.64301, 48.825449], [1.669054, 48.83272], [1.673412, 48.836138], [1.700686, 48.838347], [1.704692, 48.835083], [1.72152, 48.830697], [1.751161, 48.822219], [1.75076, 48.820171], [1.755404, 48.820814], [1.758162, 48.82014], [1.760781, 48.814744], [1.764629, 48.810665], [1.767319, 48.808853], [1.769944, 48.805398], [1.774794, 48.804911], [1.782473, 48.803269], [1.790819, 48.797579], [1.795734, 48.797217], [1.796451, 48.802267], [1.815057, 48.802438], [1.817977, 48.816091], [1.836508, 48.813097], [1.861152, 48.813229], [1.864577, 48.815105], [1.875554, 48.814167], [1.879732, 48.809818], [1.89507, 48.804542], [1.900551, 48.802426], [1.90863, 48.7993], [1.970994, 48.796085], [1.974755, 48.797605], [1.981905, 48.795213], [2.036126, 48.792892], [2.043634, 48.787741]], [[2.045052, 48.78826], [2.042384, 48.791724], [1.981675, 48.795832], [1.974662, 48.797666], [1.970814, 48.796229], [1.90973, 48.7989], [1.900612, 48.8025], [1.895205, 48.804668], [1.879797, 48.810127], [1.874792, 48.814407], [1.863865, 48.815006], [1.860984, 48.813159], [1.83685, 48.813143], [1.817798, 48.816024], [1.815057, 48.802438], [1.815057, 48.802438], [1.796234, 48.802338], [1.79521, 48.796885], [1.790475, 48.797824], [1.782573, 48.803246], [1.774705, 48.805005], [1.770101, 48.805448], [1.767611, 48.808546], [1.764629, 48.810665], [1.760957, 48.814798], [1.758518, 48.819306], [1.755011, 48.820765], [1.751353, 48.822199], [1.721761, 48.830608], [1.704616, 48.83521], [1.700556, 48.838609], [1.673842, 48.836287], [1.669427, 48.833258], [1.642792, 48.825449], [1.636421, 48.822781], [1.618353, 48.792558], [1.618108, 48.787774], [1.613146, 48.788294], [1.610337, 48.788744], [1.607989, 48.790047], [1.601452, 48.792951], [1.602112, 48.795557], [1.602173, 48.795678], [1.593083, 48.792149], [1.586825, 48.789654]], [[1.618353, 48.792558], [1.618108, 48.787774], [1.613146, 48.788294], [1.610337, 48.788744], [1.607989, 48.790047], [1.601452, 48.792951], [1.602112, 48.795557], [1.602173, 48.795678], [1.593083, 48.792149], [1.586825, 48.789654]], [[1.586779, 48.789594], [1.593636, 48.792502], [1.602112, 48.795557], [1.602816, 48.794281], [1.610135, 48.793964], [1.621877, 48.792338], [1.646212, 48.7952], [1.6687, 48.797344], [1.782473, 48.803269], [1.796451, 48.802267], [1.815057, 48.802438], [1.815057, 48.802438], [1.942441, 48.79675], [1.970994, 48.796085], [1.974755, 48.797605], [1.981905, 48.795213], [2.036126, 48.792892], [2.043634, 48.787741]], [[2.045052, 48.78826], [2.042384, 48.791724], [1.981675, 48.795832], [1.974662, 48.797666], [1.970814, 48.796229], [1.942522, 48.796769], [1.815057, 48.802438], [1.796234, 48.802338], [1.782573, 48.803246], [1.668059, 48.797312], [1.646122, 48.795267], [1.61865, 48.793207], [1.608958, 48.794096], [1.602005, 48.794432], [1.602112, 48.795557], [1.593083, 48.792149], [1.586825, 48.789654]], [[1.586779, 48.789594], [1.593636, 48.792502], [1.602112, 48.795557], [1.602173, 48.795678], [1.602066, 48.792715], [1.60813, 48.789796], [1.610398, 48.788668], [1.612711, 48.788255], [1.618187, 48.787811], [1.618427, 48.792224]]]}";48.8032978548,1.80134195054
